Company Name: Katare Spinning Mills Ltd, Sector: Textiles, Industry: Textiles - Cotton/Blended,
Company Name: SMIFS Capital Markets Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Greenhitech Ventures Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: AD Manum Finance Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Megri Soft Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: ERP Soft Systems Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Visaman Global Sales Ltd, Sector: Trading, Industry: Trading,
Company Name: Gujarat Terce Laboratories Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Formulations,
Company Name: Aspire & Innovative Advertising Ltd, Sector: Trading, Industry: Trading,
Company Name: Sumedha Fiscal Services Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Warren Tea Ltd, Sector: Retail, Industry: Trading,
Company Name: Alan Scott Industries Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: Austin Engineering Company Ltd, Sector: Bearings, Industry: Bearings,
Company Name: Yudiz Solutions Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Advance Metering Technology Ltd, Sector: Capital Goods - Electrical Equipment, Industry: Electric Equipment,
Company Name: Bheema Cements Ltd, Sector: Cement, Industry: Cement - South India,
Company Name: Sri KPR Industries Ltd, Sector: Power Generation & Distribution, Industry: Power Generation And Supply,
Company Name: Kamadgiri Fashion Ltd, Sector: Textiles, Industry: Textiles - Processing,
Company Name: Satchmo Holdings Ltd, Sector: Realty, Industry: Construction,
Company Name: Saven Technologies Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Camex Ltd, Sector: Diversified, Industry: Diversified - Medium / Small,
Company Name: DMR Hydroengineering & Infrastructures Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Continental Securities Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Sacheta Metals Ltd, Sector: Non Ferrous Metals, Industry: Aluminium and Aluminium Products,
Company Name: Epic Energy Ltd, Sector: Capital Goods - Electrical Equipment, Industry: Electric Equipment,
Company Name: Integra Switchgear Ltd, Sector: Capital Goods - Electrical Equipment, Industry: Electric Equipment,
Company Name: National Plastic Industries Ltd, Sector: Plastic products, Industry: Plastics Products,
Company Name: Innovatus Entertainment Networks Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Shree Marutinandan Tubes Ltd, Sector: Trading, Industry: Trading,
Company Name: Arex Industries Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: Johnson Pharmacare Ltd, Sector: Trading, Industry: Trading,
Company Name: Rapicut Carbides Ltd, Sector: Capital Goods-Non Electrical Equipment, Industry: Engineering,
Company Name: N G Industries Ltd, Sector: Healthcare, Industry: Healthcare,
Company Name: D.K. Enterprises Global Ltd, Sector: Packaging, Industry: Packaging,
Company Name: Bandaram Pharma Packtech Ltd, Sector: Healthcare, Industry: Healthcare,
Company Name: Diana Tea Company Ltd, Sector: Plantation & Plantation Products, Industry: Tea,
Company Name: Tejnaksh Healthcare Ltd, Sector: Healthcare, Industry: Healthcare,
Company Name: Medicamen Organics Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Formulations,
Company Name: Hardcastle & Waud Mfg Co Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Kreon Finnancial Services Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: CCL International Ltd, Sector: Infrastructure Developers & Operators, Industry: Construction,
Company Name: AKG Exim Ltd, Sector: Trading, Industry: Trading,
Company Name: Salora International Ltd, Sector: Retail, Industry: Trading,
Company Name: AccelerateBS India Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Starlog Enterprises Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Lead Reclaim and Rubber Products Ltd, Sector: Plantation & Plantation Products, Industry: Miscellaneous,
Company Name: Tirupati Sarjan Ltd, Sector: Realty, Industry: Construction,
Company Name: IndiaNivesh Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Mercury Trade Links Ltd, Sector: Trading, Industry: Trading,
Company Name: Akash Infraprojects Ltd, Sector: Infrastructure Developers & Operators, Industry: Construction,
Company Name: Gayatri BioOrganics Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Akshar Spintex Ltd, Sector: Textiles, Industry: Textiles - Cotton/Blended,
Company Name: Shreeshay Engineers Ltd, Sector: Construction, Industry: Construction,
Company Name: Roopa Industries Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Bulk Drugs,
Company Name: Swasti Vinayaka Synthetics Ltd, Sector: Textiles, Industry: Textiles - Spinning - Synthetic / Blended,
Company Name: Shree Krishna Paper Mills & Industries Ltd, Sector: Paper, Industry: Paper,
Company Name: M.V.K. Agro Food Product Ltd, Sector: Sugar, Industry: Sugar,
Company Name: Ankit Metal & Power Ltd, Sector: Steel, Industry: Steel - Medium / Small,
Company Name: Teesta Agro Industries Ltd, Sector: Fertilizers, Industry: Fertilizers,
Company Name: Transchem Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Mega Corporation Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Shangar Decor Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Artefact Projects Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: HCKK Ventures Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Sagardeep Alloys Ltd, Sector: Non Ferrous Metals, Industry: Mining / Minerals / Metals,
Company Name: Salem Erode Investments Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Escorp Asset Management Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Oceanic Foods Ltd, Sector: FMCG, Industry: Food - Processing - Indian,
Company Name: Envair Electrodyne Ltd, Sector: Capital Goods-Non Electrical Equipment, Industry: Engineering,
Company Name: Krishna Ventures Ltd, Sector: Realty, Industry: Construction,
Company Name: Hawa Engineers Ltd, Sector: Capital Goods-Non Electrical Equipment, Industry: Engineering,
Company Name: Shantidoot Infra Services Ltd, Sector: Realty, Industry: Construction,
Company Name: Mehta Housing Finance Ltd, Sector: Trading, Industry: Trading,
Company Name: Vertexplus Technologies Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: USG Tech Solutions Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Angel Fibers Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: Paramount Dye Tec Ltd, Sector: Textiles, Industry: Textiles - Spinning - Synthetic / Blended,
Company Name: Mono Pharmacare Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Bulk Drugs & Formln,
Company Name: Nakoda Group of Industries Ltd, Sector: FMCG, Industry: Food - Processing - Indian,
Company Name: ANG Lifesciences India Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Bulk Drugs & Formln,
Company Name: Dynamic Portfolio Management & Services Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Shalimar Productions Ltd, Sector: Entertainment, Industry: Entertainment / Electronic Media Software,
Company Name: Kalana Ispat Ltd, Sector: Steel, Industry: Steel - Medium / Small,
Company Name: Pradhin Ltd, Sector: Trading, Industry: Trading,
Company Name: Hoac Foods India Ltd, Sector: FMCG, Industry: Food - Processing - Indian,
Company Name: Manjeera Constructions Ltd, Sector: Construction, Industry: Construction,
Company Name: Globesecure Technologies Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Prospect Consumer Products Ltd, Sector: Trading, Industry: Trading,
Company Name: Burnpur Cement Ltd, Sector: Cement, Industry: Cement - North India,
Company Name: The Phosphate Company Ltd, Sector: Fertilizers, Industry: Fertilizers,
Company Name: Rollatainers Ltd, Sector: Packaging, Industry: Packaging,
Company Name: Thinking Hats Entertainment Solutions Ltd, Sector: Entertainment, Industry: Entertainment / Electronic Media Software,
Company Name: Vels Film International Ltd, Sector: Entertainment, Industry: Entertainment / Electronic Media Software,
Company Name: G G Dandekar Properties Ltd, Sector: Realty, Industry: Miscellaneous,
Company Name: Ambica Agarbathies Aroma & Industries Ltd, Sector: Chemicals, Industry: Chemicals,
Company Name: Ashoka Metcast Ltd, Sector: Trading, Industry: Trading,
Company Name: JHS Svendgaard Retail Ventures Ltd, Sector: Retail, Industry: Trading,
Company Name: Rodium Realty Ltd, Sector: Realty, Industry: Construction,
Company Name: EL Forge Ltd, Sector: Castings, Forgings & Fastners, Industry: Castings & Forgings,
Company Name: KJMC Financial Services Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Varanium Cloud Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Thinkink Picturez Ltd, Sector: Entertainment, Industry: Entertainment / Electronic Media Software,
Company Name: Eighty Jewellers Ltd, Sector: Trading, Industry: Trading,
Company Name: Fine Line Circuits Ltd, Sector: Electronics, Industry: Electronics - Components,
Company Name: Incap Ltd, Sector: Consumer Durables, Industry: Electronics - Components,
Company Name: Phoenix Overseas Ltd, Sector: Trading, Industry: Trading,
Company Name: Vineet Laboratories Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Bulk Drugs & Formln,
Company Name: Kabsons Industries Ltd, Sector: Trading, Industry: Trading,
Company Name: Kanani Industries Ltd, Sector: Diamond, Gems and Jewellery, Industry: Diamond Cutting / Jewellery,
Company Name: Sita Enterprises Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Mega Flex Plastics Ltd, Sector: Packaging, Industry: Packaging,
Company Name: Tirupati Foam Ltd, Sector: Consumer Durables, Industry: Miscellaneous,
Company Name: Kisaan Parivar Industries Ltd, Sector: Trading, Industry: Trading,
Company Name: Country Condos Ltd, Sector: Realty, Industry: Construction,
Company Name: Oasis Securities Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Mohit Paper Mills Ltd, Sector: Paper, Industry: Paper,
Company Name: Walchand Peoplefirst Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Aatmaj Healthcare Ltd, Sector: Healthcare, Industry: Healthcare,
Company Name: Gorani Industries Ltd, Sector: Consumer Durables, Industry: Domestic Appliances,
Company Name: Dhanlaxmi Fabrics Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: Shree Ram Proteins Ltd, Sector: Edible Oil, Industry: Solvent Extraction,
Company Name: Sandu Pharmaceuticals Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Formulations,
Company Name: Chandra Bhagat Pharma Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Bulk Drugs & Formln,
Company Name: IEC Education Ltd, Sector: Computer Education, Industry: Computers - Education,
Company Name: Hemadri Cements Ltd, Sector: Cement, Industry: Cement - South India,
Company Name: SPA Capital Services Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Duropack Ltd, Sector: Packaging, Industry: Packaging,
Company Name: M M Rubber Co Ltd, Sector: Plantation & Plantation Products, Industry: Miscellaneous,
Company Name: Centenial Surgical Suture Ltd, Sector: Healthcare, Industry: Healthcare,
Company Name: Kenvi Jewels Ltd, Sector: Diamond, Gems and Jewellery, Industry: Diamond Cutting / Jewellery,
Company Name: Gautam Exim Ltd, Sector: Trading, Industry: Trading,
Company Name: Colorchips New Media Ltd, Sector: Entertainment, Industry: Entertainment / Electronic Media Software,
Company Name: Laxmi Cotspin Ltd, Sector: Textiles, Industry: Textiles - Cotton/Blended,
Company Name: Cell Point (India) Ltd, Sector: Retail, Industry: Trading,
Company Name: Rex Sealing & Packing Industries Ltd, Sector: Packaging, Industry: Packaging,
Company Name: Manbro Industries Ltd, Sector: Trading, Industry: Trading,
Company Name: Sulabh Engineers & Services Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: India Home Loans Ltd, Sector: Finance, Industry: Finance - Housing,
Company Name: TECIL Chemical & Hydro Power Ltd, Sector: Chemicals, Industry: Chemicals,
Company Name: Suryaamba Spinning Mills Ltd, Sector: Textiles, Industry: Textiles - Spinning - Synthetic / Blended,
Company Name: Blue Chip India Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Vruddhi Engineering Works Ltd, Sector: Trading, Industry: Trading,
Company Name: Zodiac Ventures Ltd, Sector: Realty, Industry: Construction,
Company Name: SRU Steels Ltd, Sector: Trading, Industry: Trading,
Company Name: Mohit Industries Ltd, Sector: Textiles, Industry: Textiles - Processing,
Company Name: Yash Chemex Ltd, Sector: Trading, Industry: Trading,
Company Name: Rithwik Facility Management Services Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Response Informatics Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Tamil Nadu Telecommunications Ltd, Sector: Cables, Industry: Cables - Telephone,
Company Name: SPP Polymer Ltd, Sector: Packaging, Industry: Packaging,
Company Name: Debock Industries Ltd, Sector: Trading, Industry: Trading,
Company Name: Balurghat Technologies Ltd, Sector: Logistics, Industry: Miscellaneous,
Company Name: Archidply Decor Ltd, Sector: Plywood Boards/Laminates, Industry: Miscellaneous,
Company Name: Ashirwad Steels & Industries Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Marshall Machines Ltd, Sector: Engineering, Industry: Engineering,
Company Name: East Buildtech Ltd, Sector: Realty, Industry: Construction,
Company Name: Vadivarhe Speciality Chemicals Ltd, Sector: Chemicals, Industry: Chemicals,
Company Name: Earthstahl & Alloys Ltd, Sector: Steel, Industry: Steel - Medium / Small,
Company Name: Khaitan (India) Ltd, Sector: Trading, Industry: Trading,
Company Name: SVP Global Textiles Ltd, Sector: Textiles, Industry: Textiles - Spinning - Synthetic / Blended,
Company Name: Future Enterprises Ltd, Sector: Retail, Industry: Trading,
Company Name: Bonlon Industries Ltd, Sector: Trading, Industry: Trading,
Company Name: Next Mediaworks Ltd, Sector: Entertainment, Industry: Entertainment / Electronic Media Software,
Company Name: Umiya Tubes Ltd, Sector: Steel, Industry: Steel - Medium / Small,
Company Name: Signoria Creation Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: MPDL Ltd, Sector: Realty, Industry: Construction,
Company Name: Walpar Nutritions Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Bulk Drugs & Formln,
Company Name: Picturehouse Media Ltd, Sector: Entertainment, Industry: Entertainment / Electronic Media Software,
Company Name: Sujala Trading & Holdings Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Jigar Cables Ltd, Sector: Cables, Industry: Cables - Power,
Company Name: Amkay Products Ltd, Sector: Healthcare, Industry: Healthcare,
Company Name: Midwest Gold Ltd, Sector: Mining & Mineral products, Industry: Mining / Minerals / Metals,
Company Name: Ind Bank Housing Ltd, Sector: Finance, Industry: Finance - Housing,
Company Name: Julien Agro Infratech Ltd, Sector: Trading, Industry: Trading,
Company Name: Adroit Infotech Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Medico Intercontinental Ltd, Sector: Trading, Industry: Trading,
Company Name: Scan Projects Ltd, Sector: Trading, Industry: Trading,
Company Name: Siel Financial Services Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Galactico Corporate Services Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Kridhan Infra Ltd, Sector: Trading, Industry: Trading,
Company Name: Richfield Financial Services Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Sugal & Damani Share Brokers Ltd, Sector: Stock/ Commodity Brokers, Industry: Finance & Investments,
Company Name: Rajasthan Tube Manufacturing Co Ltd, Sector: Steel, Industry: Steel - Medium / Small,
Company Name: Roni Households Ltd, Sector: Trading, Industry: Trading,
Company Name: Quicktouch Technologies Ltd, Sector: Trading, Industry: Trading,
Company Name: Accedere Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: UR Sugar Industries Ltd, Sector: Trading, Industry: Trading,
Company Name: Pratik Panels Ltd, Sector: Trading, Industry: Trading,
Company Name: Maharashtra Corporation Ltd, Sector: Trading, Industry: Trading,
Company Name: Citadel Realty & Developers Ltd, Sector: Realty, Industry: Construction,
Company Name: Madhav Marbles and Granites Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Informed Technologies India Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Gabriel Pet Straps Ltd, Sector: Textiles, Industry: Textiles - Manmade,
Company Name: Hipolin Ltd, Sector: FMCG, Industry: Detergents / Intermediates,
Company Name: West Leisure Resorts Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Ascensive Educare Ltd, Sector: Education, Industry: Miscellaneous,
Company Name: Bervin Investments & Leasing Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Mishka Exim Ltd, Sector: Diamond, Gems and Jewellery, Industry: Diamond Cutting / Jewellery,
Company Name: Garment Mantra Lifestyle Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: GKB Ophthalmics Ltd, Sector: FMCG, Industry: Personal Care - Indian,
Company Name: Jupiter Infomedia Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Viji Finance Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: OneClick Logistics India Ltd, Sector: Logistics, Industry: Miscellaneous,
Company Name: H P Cotton Textile Mills Ltd, Sector: Textiles, Industry: Textiles - Cotton/Blended,
Company Name: Laffans Petrochemicals Ltd, Sector: Trading, Industry: Trading,
Company Name: Sainik Finance & Industries Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Chennai Ferrous Industries Ltd, Sector: Trading, Industry: Trading,
Company Name: Challani Capital Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Hind Aluminium Industries Ltd, Sector: Power Generation & Distribution, Industry: Power Generation And Supply,
Company Name: Shrenik Ltd, Sector: Trading, Industry: Trading,
Company Name: Grill Splendour Services Ltd, Sector: Quick Service Restaurant, Industry: Hotels,
Company Name: STL Global Ltd, Sector: Textiles, Industry: Textiles - Processing,
Company Name: Inani Marbles & Industries Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Tapi Fruit Processing Ltd, Sector: FMCG, Industry: Food - Processing - Indian,
Company Name: Solitaire Machine Tools Ltd, Sector: Capital Goods-Non Electrical Equipment, Industry: Engineering,
Company Name: Mediaone Global Entertainment Ltd, Sector: Entertainment, Industry: Entertainment / Electronic Media Software,
Company Name: Ajcon Global Services Ltd, Sector: Stock/ Commodity Brokers, Industry: Finance & Investments,
Company Name: Acrow India Ltd, Sector: Diversified, Industry: Diversified - Medium / Small,
Company Name: City Crops Agro Ltd, Sector: Trading, Industry: Trading,
Company Name: Khyati Global Ventures Ltd, Sector: Trading, Industry: Trading,
Company Name: Anupam Finserv Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: MSR India Ltd, Sector: Mining & Mineral products, Industry: Mining / Minerals / Metals,
Company Name: Aditya Spinners Ltd, Sector: Textiles, Industry: Textiles - Spinning - Synthetic / Blended,
Company Name: J A Finance Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Gothi Plascon (India) Ltd, Sector: Realty, Industry: Construction,
Company Name: Margo Finance Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Yug Decor Ltd, Sector: Chemicals, Industry: Chemicals,
Company Name: Transvoy Logistics India Ltd, Sector: Logistics, Industry: Miscellaneous,
Company Name: Kapil Cotex Ltd, Sector: Textiles, Industry: Textiles - Processing,
Company Name: Spenta International Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: Palm Jewels Ltd, Sector: Trading, Industry: Trading,
Company Name: Blue Coast Hotels Ltd, Sector: Hotels & Restaurants, Industry: Hotels,
Company Name: BAMPSL Securities Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Prismx Global Ventures Ltd, Sector: Trading, Industry: Trading,
Company Name: Unison Metals Ltd, Sector: Steel, Industry: Steel - Medium / Small,
Company Name: Rishi Techtex Ltd, Sector: Packaging, Industry: Packaging,
Company Name: Tyroon Tea Company Ltd, Sector: Plantation & Plantation Products, Industry: Tea,
Company Name: Kandarp Digi Smart BPO Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Addi Industries Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: Tatia Global Venture Ltd, Sector: Realty, Industry: Construction,
Company Name: Kanco Tea & Industries Ltd, Sector: Plantation & Plantation Products, Industry: Tea,
Company Name: Smart Finsec Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Micropro Software Solutions Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Vivanta Industries Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Poddar Housing & Development Ltd, Sector: Realty, Industry: Construction,
Company Name: Ravi Leela Granites Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Jumbo Bag Ltd, Sector: Packaging, Industry: Packaging,
Company Name: Swojas Foods Ltd, Sector: FMCG, Industry: Food - Processing - MNC,
Company Name: Shiva Global Agro Industries Ltd, Sector: Fertilizers, Industry: Fertilizers,
Company Name: Nagreeka Capital & Infrastructure Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Mahalaxmi Fabric Mills Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: Binani Industries Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Netlink Solutions (India) Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Quadrant Televentures Ltd, Sector: Telecomm-Service, Industry: Telecommunications - Service Provider,
Company Name: Alfavision Overseas (India) Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Standard Surfactants Ltd, Sector: FMCG, Industry: Detergents / Intermediates,
Company Name: Scarnose International Ltd, Sector: Trading, Industry: Trading,
Company Name: Jaihind Synthetics Ltd, Sector: Textiles, Industry: Textiles - Processing,
Company Name: Nagarjuna Agri Tech Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Ashirwad Capital Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: N K Industries Ltd, Sector: Edible Oil, Industry: Solvent Extraction,
Company Name: Axel Polymers Ltd, Sector: Plastic products, Industry: Plastics Products,
Company Name: Chandra Prabhu International Ltd, Sector: Trading, Industry: Trading,
Company Name: Garnet Construction Ltd, Sector: Realty, Industry: Construction,
Company Name: SM Auto Stamping Ltd, Sector: Auto Ancillaries, Industry: Auto Ancillaries,
Company Name: Vama Industries Ltd, Sector: Trading, Industry: Trading,
Company Name: Lesha Industries Ltd, Sector: Trading, Industry: Trading,
Company Name: Ashnisha Industries Ltd, Sector: Trading, Industry: Trading,
Company Name: KKV Agro Powers Ltd, Sector: Retail, Industry: Trading,
Company Name: Bhaskar Agrochemicals Ltd, Sector: Agro Chemicals, Industry: Pesticides / Agrochemicals - Indian,
Company Name: Polymechplast Machines Ltd, Sector: Capital Goods-Non Electrical Equipment, Industry: Engineering,
Company Name: Qgo Finance Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Technopack Polymers Ltd, Sector: Plastic products, Industry: Plastics Products,
Company Name: Khandwala Securities Ltd, Sector: Stock/ Commodity Brokers, Industry: Finance & Investments,
Company Name: TGB Banquets & Hotels Ltd, Sector: Hotels & Restaurants, Industry: Hotels,
Company Name: Indong Tea Company  Ltd, Sector: Plantation & Plantation Products, Industry: Tea,
Company Name: Rose Merc. Ltd, Sector: Trading, Industry: Trading,
Company Name: Epuja Spiritech Ltd, Sector: Entertainment, Industry: Entertainment / Electronic Media Software,
Company Name: Subhash Silk Mills Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: Arunis Abode Ltd, Sector: Realty, Industry: Construction,
Company Name: Pearl Green Clubs and Resorts Ltd, Sector: Trading, Industry: Trading,
Company Name: Sharma East India Hosp and Medical Research Ltd, Sector: Healthcare, Industry: Healthcare,
Company Name: The Ravalgaon Sugar Farm Ltd, Sector: FMCG, Industry: Food - Processing - Indian,
Company Name: Comfort Commotrade Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Future Lifestyle Fashions Ltd, Sector: Retail, Industry: Trading,
Company Name: Gem Spinners India Ltd, Sector: Textiles, Industry: Textiles - Cotton/Blended,
Company Name: Agarwal Float Glass India Ltd, Sector: Trading, Industry: Trading,
Company Name: Command Polymers Ltd, Sector: Plastic products, Industry: Plastics Products,
Company Name: Vista Pharmaceuticals Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Formulations,
Company Name: Shree Rajasthan Syntex Ltd, Sector: Textiles, Industry: Textiles - Spinning - Synthetic / Blended,
Company Name: Shree Pacetronix Ltd, Sector: Healthcare, Industry: Healthcare,
Company Name: Hindustan Agrigenetics Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Cybele Industries Ltd, Sector: Cables, Industry: Cables - Power,
Company Name: Visagar Financial Services Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Lakhotia Polyesters (India) Ltd, Sector: Textiles, Industry: Textiles - Spinning - Synthetic / Blended,
Company Name: Narmada Macplast Drip Irrigation Systems Ltd, Sector: Plastic products, Industry: Plastics Products,
Company Name: Consecutive Investments & Trading Co Ltd, Sector: Trading, Industry: Trading,
Company Name: RR Metalmakers India Ltd, Sector: Trading, Industry: Trading,
Company Name: Unick Fix-A-Form And Printers Ltd, Sector: Printing & Stationery, Industry: Printing & Stationery,
Company Name: Focus Business Solution Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Gujarat Petrosynthese Ltd, Sector: Plastic products, Industry: Plastics Products,
Company Name: Poona Dal and Oil Industries Ltd, Sector: Edible Oil, Industry: Solvent Extraction,
Company Name: SJ Corporation Ltd, Sector: Diamond, Gems and Jewellery, Industry: Diamond Cutting / Jewellery,
Company Name: Timescan Logistics (India) Ltd, Sector: Logistics, Industry: Miscellaneous,
Company Name: Abhishek Integrations Ltd, Sector: Infrastructure Developers & Operators, Industry: Construction,
Company Name: Techindia Nirman Ltd, Sector: Realty, Industry: Construction,
Company Name: Patspin India Ltd, Sector: Textiles, Industry: Textiles - Cotton/Blended,
Company Name: Jetking Infotrain Ltd, Sector: Computer Education, Industry: Computers - Education,
Company Name: Libas Consumer Products Ltd, Sector: FMCG, Industry: Food - Processing - Indian,
Company Name: Goblin India Ltd, Sector: Trading, Industry: Trading,
Company Name: Genus Prime Infra Ltd, Sector: Infrastructure Developers & Operators, Industry: Construction,
Company Name: Martin Burn Ltd, Sector: Realty, Industry: Construction,
Company Name: Gujarat Raffia Industries Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: QVC Exports Ltd, Sector: Trading, Industry: Trading,
Company Name: Prakash Woollen & Synthetic Mills Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: Nalin Lease Finance Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Onesource Industries & Venture Ltd, Sector: Trading, Industry: Trading,
Company Name: Kshitij Polyline Ltd, Sector: Plastic products, Industry: Plastics Products,
Company Name: Hemang Resources Ltd, Sector: Trading, Industry: Trading,
Company Name: Max Heights Infrastructure Ltd, Sector: Construction, Industry: Construction,
Company Name: Add-Shop E-Retail Ltd, Sector: E-Commerce/App based Aggregator, Industry: Trading,
Company Name: Williamson Magor & Company Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Bridge Securities Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Venlon Enterprises Ltd, Sector: Trading, Industry: Trading,
Company Name: Sonal Adhesives Ltd, Sector: Packaging, Industry: Packaging,
Company Name: Fortune International Ltd, Sector: Trading, Industry: Trading,
Company Name: Shree Ganesh Biotech India Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Bulk Drugs & Formln,
